238;83.55;8.02;8.78;245;11;95787.84;0.00;0.00;0.00;0.00;1.20;1.90
239;83.55;8.05;8.79;262;11;95789.45;0.00;0.00;0.00;0.00;1.20;1.60
240;83.55;8.05;8.78;235;11;95788.89;0.00;0.00;0.00;0.00;1.30;1.80
241;83.55;8.05;8.81;206;11;95794.84;0.00;0.00;0.00;0.00;1.30;1.60
242;83.65;8.07;8.84;218;11;95800.08;0.00;0.00;0.00;0.00;1.20;1.80
243;83.65;8.08;8.86;252;11;95802.69;0.00;0.00;0.00;0.00;1.30;2.70
244;83.76;8.08;8.87;191;5;95805.64;0.00;0.00;0.00;0.00;1.40;3.30
245;83.76;8.10;8.89;11;0;95808.25;0.00;0.00;0.00;0.00;1.30;3.40
246;83.76;8.12;8.89;101;0;95807.98;0.00;0.00;0.00;0.00;1.30;3.40
247;83.86;8.12;8.90;81;0;95805.78;0.00;0.00;0.00;0.00;1.40;3.90
248;83.97;8.15;8.92;224;0;95811.31;0.00;0.00;0.00;0.00;1.50;4.10
249;84.07;8.15;8.93;49;0;95815.34;0.00;0.00;0.00;0.00;1.50;4.50
250;84.17;8.16;8.95;13;0;95818.45;0.00;0.00;0.00;0.00;1.50;4.50
251;84.27;8.18;8.97;103;0;95818.34;0.00;0.00;0.00;0.00;1.50;4.30
252;84.38;8.20;8.98;7;0;95817.25;0.00;0.00;0.00;0.00;1.50;5.70
253;84.44;8.20;9.00;65;0;95810.94;0.00;0.00;0.00;0.00;1.60;6.10
254;84.44;8.23;9.02;69;0;95805.91;0.00;0.00;0.00;0.00;1.60;5.50
255;84.54;8.25;9.02;70;0;95801.97;0.00;0.00;0.00;0.00;1.70;5.50
256;84.54;8.26;9.05;82;0;95799.72;0.00;0.00;0.00;0.00;1.70;5.50
257;84.54;8.28;9.05;109;5;95792.33;0.00;0.00;0.00;0.00;1.50;4.70
258;84.54;8.29;9.06;162;5;95781.66;0.00;0.00;0.00;0.00;1.70;5.30
259;84.44;8.29;9.06;213;11;95775.92;0.00;0.00;0.00;0.00;1.70;5.60
260;84.34;8.33;9.08;165;11;95783.55;0.00;0.00;0.00;0.00;1.80;6.10
261;84.23;8.30;9.09;207;11;95782.78;0.00;0.00;0.00;0.00;1.80;6.00
262;84.13;8.33;9.08;227;11;95781.98;0.00;0.00;0.00;0.00;1.70;3.80
